NOC,Name,Total_Medals,Gold_Medals,Silver_Medals,Bronze_Medals,Birth_Year
ISL,Einar Orvararson,0,0,0,0,
ISL,Einar Sigursson,0,0,0,0,
ISL,Einar Vilhjlmsson,0,0,0,0,
ISL,Elas Sveinsson,0,0,0,0,
ISL,Ellen Ingvadttir,0,0,0,0,
ISL,Eln Sigurardttir,0,0,0,0,
ISL,Elsa Nielsen,0,0,0,0,
ISL,Erla Haraldsdttir,0,0,0,0,
ISL,Erlendur Valdimarsson,0,0,0,0,
ISL,Eva Hannesdttir,0,0,0,0,
ISL,Evar Evarsson,0,0,0,0,
ISL,Eydis Konrsdttir,0,0,0,0,
ISL,Eygl Gstafsdttir,0,0,0,0,
ISL,Finnbjrn Orvaldsson,0,0,0,0,
ISL,Finnur Gararsson,0,0,0,0,
ISL,Freyr Sigmundsson,0,0,0,0,
ISL,Fririk Gumundsson,0,0,0,0,
ISL,Geir Hallsteinsson,0,0,0,0,
ISL,Geir Sveinsson,0,0,0,0,
ISL,Gsli Orsteinsson,0,0,0,0,
ISL,Gudmunur Gslason,0,0,0,0,
ISL,Gujn Gumundsson,0,0,0,0,
ISL,Gujn Sigursson,1,0,1,0,
ISL,Gumundur Gumundsson,0,0,0,0,
ISL,Gumundur Helgason,0,0,0,0,
ISL,Gumundur Hermannsson,0,0,0,0,
ISL,Gumundur Hrafnkelsson,0,0,0,0,
ISL,Gumundur Inglfsson,0,0,0,0,
ISL,Gumundur Lrusson,0,0,0,0,
ISL,Gumundur Sigursson,0,0,0,0,
ISL,Guni Gunason,0,0,0,0,
ISL,Gunnar Andrsson,0,0,0,0,
ISL,Gunnar Gunnarsson,0,0,0,0,
ISL,Gunnlaugur Jnasson,0,0,0,0,
ISL,Gunnsteinn Sklason,0,0,0,0,
ISL,Gurn Arnardttir,0,0,0,0,
ISL,Gurn Gstsdttir,0,0,0,0,
ISL,Gylfi Gylfason,0,0,0,0,
ISL,Hafsteinn Geirsson,0,0,0,0,
ISL,Hakon Svavarsson,0,0,0,0,
ISL,Halldr Gubjrnsson,0,0,0,0,
ISL,Haukur Clausen,0,0,0,0,
ISL,Helga Halldrsdttir,0,0,0,0,
ISL,Helga Sigurardttir,0,0,0,0,
ISL,Hilmar Orbjrnsson,0,0,0,0,
ISL,Hinn Gilsson,0,0,0,0,
ISL,Hjalti Einarsson,0,0,0,0,
ISL,Hjalti Gumundsson,0,0,0,0,
ISL,Hjrtur Reynisson,0,0,0,0,
ISL,Hrafnhildur Gumundsdttir,0,0,0,0,
ISL,Hrafnhildur Luthersdttir,0,0,0,0,
ISL,Hreiar Gumundsson,1,0,1,0,
ISL,Hreinn Halldrsson,0,0,0,0,
ISL,Hrur Haraldsson,0,0,0,0,
ISL,Ingi Jnsson,0,0,0,0,
ISL,Ingimundur Ingimundarson,1,0,1,0,
ISL,Irina Sazonova,0,0,0,0,
ISL,Iris Grnfeldt,0,0,0,0,
ISL,Jakob Sigursson,0,0,0,0,
ISL,Jakob Sveinsson,0,0,0,0,
ISL,Jaliesky Padrn,0,0,0,0,
ISL,Jel Sigursson,0,0,0,0,
ISL,Jens Einarsson,0,0,0,0,
ISL,Jhann Lve,0,0,0,0,
ISL,Jhannes Borg),0,0,0,0,
ISL,Jlus Jnasson,0,0,0,0,
ISL,Jn Diriksson,0,0,0,0,
ISL,Jn Eyjlfsson,0,0,0,0,
ISL,Jn Gumundsson,0,0,0,0,
ISL,Jn Halldrsson,0,0,0,0,
ISL,Jn Jnsson,0,0,0,0,
ISL,Jn Lafsson,0,0,0,0,
ISL,Jn Magnsson,0,0,0,0,
ISL,Jn Ptursson,0,0,0,0,
ISL,Jnas Halldrsson,0,0,0,0,
ISL,Karl Rinsson,0,0,0,0,
ISL,Karl Vilmundarson,0,0,0,0,
ISL,Kolbeinn Gslason,0,0,0,0,
ISL,Kolbrn Kristjnsdttir,0,0,0,0,
ISL,Kolbrn Lafsdttir,0,0,0,0,
ISL,Konr Lavsson,0,0,0,0,
ISL,Kri Karlsson,0,0,0,0,
ISL,Kri Kristjnsson,0,0,0,0,
ISL,Kristjn Andrsson,0,0,0,0,
ISL,Kristjn Arason,0,0,0,0,
ISL,Kristjn Hararson,0,0,0,0,
ISL,Kristjn Jhannsson,0,0,0,0,
ISL,Kristjn Jnsson,0,0,0,0,
ISL,Leiknir Jnsson,0,0,0,0,
ISL,Lilja Gumundsdttir,0,0,0,0,
ISL,Logi Geirsson,1,0,1,0,
ISL,Logi Kristjnsson,0,0,0,0,
ISL,Lra Bjargardttir,0,0,0,0,
ISL,Lra Sveinsdttir,0,0,0,0,
ISL,Magns Hallgrmsson,0,0,0,0,
ISL,Magns Lafsson,0,0,0,0,
ISL,Magns Plsson,0,0,0,0,
ISL,Martha Ernstdttir,0,0,0,0,
ISL,McKEE Anton,0,0,0,0,
ISL,Oddur Sigursson,0,0,0,0,
ISL,Patrekur Jhannesson,0,0,0,0,
ISL,Pll Lafsson,0,0,0,0,
ISL,Ptur (-ronson),0,0,0,0,
ISL,Ptur Gumundsson,0,0,0,0,
ISL,Ptur Sigursson,0,0,0,0,
ISL,Ragna Inglfsdttir,0,0,0,0,
ISL,Ragnar Gumundsson,0,0,0,0,
ISL,Ragnheiur Ragnarsdttir,0,0,0,0,
ISL,Ragnheiur Runlfsdttir,0,0,0,0,
ISL,Rbert Gunnarsson,1,0,1,0,
ISL,Rbert Sighvatsson,0,0,0,0,
ISL,Reynir Sigursson,0,0,0,0,
ISL,Rkarur Rkarsson,0,0,0,0,
ISL,Rnar (ovtinnikov-),0,0,0,0,
ISL,Rnar Sigtryggsson,0,0,0,0,
ISL,Roland Eradze,0,0,0,0,
ISL,Sarah Bateman,0,0,0,0,
ISL,Sigfs Sigursson,1,0,1,0,
ISL,Sigrn Sverrisdttir,0,0,0,0,
ISL,Sigurbergur Sigsteinsson,0,0,0,0,
ISL,Sigurjn Ptursson,0,0,0,0,
ISL,Sigurur Bergmann,0,0,0,0,
ISL,Sigurur Bjarnason,0,0,0,0,
ISL,Sigurur Einarsson,0,0,0,0,
ISL,Sigurur Gunnarsson,0,0,0,0,
ISL,Sigurur Jnsson,0,0,0,0,
ISL,Sigurur Lafsson,0,0,0,0,
ISL,Sigurur Sigursson,0,0,0,0,
ISL,Sigurur Sveinsson,0,0,0,0,
ISL,Snorri Gujnsson,1,0,1,0,
ISL,Sol Jorunnardottir,0,0,0,0,
ISL,Soley Gunnarsdottir,0,0,0,0,
ISL,Stefn Gunnarsson,0,0,0,0,
ISL,Stefn Jnsson,0,0,0,0,
ISL,Steinar Birgisson,0,0,0,0,
ISL,Sturla Sgeirsson,1,0,1,0,
ISL,Svavar Marksson,0,0,0,0,
ISL,Sveinn Ingvarsson,0,0,0,0,
ISL,Sverre Jakobsson,1,0,1,0,
ISL,Torfi Bryngeirsson,0,0,0,0,
ISL,Tryggvi Helgason,0,0,0,0,
ISL,Vala Flosadttir,1,0,0,1,
ISL,Valbjrn Orlksson,0,0,0,0,
ISL,Valdimar Grmsson,0,0,0,0,
ISL,Valur Gudnason,0,0,0,0,
ISL,Vernhar Orleifsson,0,0,0,0,
ISL,Viar Gujohnsen,0,0,0,0,
ISL,Viar Smonarson,0,0,0,0,
ISL,Vignir Svavarsson,0,0,0,0,
ISL,Vilborg Sverrisdttir,0,0,0,0,
ISL,Vilhjlmur Einarsson,1,0,1,0,
ISL,Vilhjlmur Vilmundarson,0,0,0,0,
ISL,Vsteinn Hafsteinsson,0,0,0,0,
ISL,gst Gmundsson,0,0,0,0,
ISL,gst Sgeirsson,0,0,0,0,
ISL,gsta Orsteinsdttir,0,0,0,0,
ISL,inn Orsteinsson,0,0,0,0,
ISL,lafur Benediktsson,0,0,0,0,
ISL,lafur Jnsson,0,0,0,0,
ISL,lafur Stefnsson,1,0,1,0,
ISL,lfar Rarson,0,0,0,0,
ISL,orbergur Aalsteinsson,0,0,0,0,
ISL,orbjrn Jensson,0,0,0,0,
ISL,orgils Mathiesen,0,0,0,0,
ISL,ormur Jnsson,0,0,0,0,
ISL,orsteinn Hjlmarsson,0,0,0,0,
ISL,orsteinn Leifsson,0,0,0,0,
ISL,orsteinn Orsteinsson,0,0,0,0,
ISL,rarinn Orsteinsson,0,0,0,0,
ISL,rds Gsladttir,0,0,0,0,
ISL,rds Rnadttir,0,0,0,0,
ISL,rey Elsdttir,0,0,0,0,
ISL,ris Heimisdttir,0,0,0,0,
ISL,rn Arnarson,0,0,0,0,
ISL,rn Clausen,0,0,0,0,
ISL,rni Hallgrmson,0,0,0,0,
ISL,rni Rnason,0,0,0,0,
ISL,rni Sigursson,0,0,0,0,
ISL,runn Alfresdttir,0,0,0,0,
ISL,rur Gumundsson,0,0,0,0,
ISL,sds Hjlmsdttir,0,0,0,0,
ISL,sgeir Bjarnrsson,0,0,0,0,
ISL,sgeir Hallgrmsson,1,0,1,0,
ISL,sgeir Sigurgeirsson,0,0,0,0,
ISL,skar Jakobsson,0,0,0,0,
ISL,skar Jnsson,0,0,0,0,
ISL,skar Sigurplsson,0,0,0,0,
ISL,sleifur Fririksson,0,0,0,0,
ISL,smundur Bjarnason,0,0,0,0,
ISR,Abishag Semberg,1,0,0,1,
ISR,Abraham Lev,0,0,0,0,
ISR,Abraham Shneior,0,0,0,0,
ISR,Adam Maraana,0,0,0,0,
ISR,Adar Friedmann,1,0,1,0,
ISR,Adi Bichman,0,0,0,0,
ISR,Adi Prag,0,0,0,0,
ISR,Adi Yona,0,0,0,0,
ISR,Adva Cohen,0,0,0,0,
ISR,Ageze Guadie,0,0,0,0,
ISR,Aharon Jacobashvili,0,0,0,0,
ISR,Akwasi Afrifah,0,0,0,0,
ISR,Alberto Michan,0,0,0,0,
ISR,Aleksandr Averbukh,0,0,0,0,
ISR,Aleksandr Danilov,0,0,0,0,
ISR,Aleksandr Shatilov,0,0,0,0,
ISR,Aleksey Bazarov,0,0,0,0,
ISR,Alex Katz,0,0,0,0,
ISR,Alex Tripolski,0,0,0,0,
ISR,Alexander Davidovich,0,0,0,0,
ISR,Alexander Eliraz,0,0,0,0,
ISR,Alexander Porkhomovskiy,0,0,0,0,
ISR,Alexander Shatilov,0,0,0,0,
ISR,Alexei Manziula,0,0,0,0,
ISR,Alexey Glivinskiy,0,0,0,0,
ISR,Alice Schlesinger,0,0,0,0,
ISR,Alon Ben-dor,0,0,0,0,
ISR,Alon Leichman,0,0,0,0,
ISR,Alon Mandel,0,0,0,0,
ISR,Alona Koshevatskiy,0,0,0,0,
ISR,Amir Cheruti,0,0,0,0,
ISR,Amiram Trauber,0,0,0,0,
ISR,Amit Inbar,0,0,0,0,
ISR,Amit Ivry,0,0,0,0,
ISR,Amit Lang,0,0,0,0,
ISR,Amnon Krauz,0,0,0,0,
ISR,Amos (linkovsky-),0,0,0,0,
ISR,Amos Gilad,0,0,0,0,
ISR,Amos Grodzinowsky,0,0,0,0,
ISR,Amos Mansdorf,0,0,0,0,
ISR,Anastasia Gorbenko,0,0,0,0,
ISR,Anastasia Leventhal,0,0,0,0,
ISR,Anat (-kreiz),0,0,0,0,
ISR,Anat Lelior,0,0,0,0,
ISR,Andrea Murez,0,0,0,0,
ISR,Andrei Denisov,0,0,0,0,
ISR,Andy Ram,0,0,0,0,
ISR,Anna Gostomelsky,0,0,0,0,
ISR,Anna Smashnova-pistolesi,0,0,0,0,
ISR,Arie -gluck),0,0,0,0,
ISR,Arie Gamliel,0,0,0,0,
ISR,Arieh Batun-kleinstub,0,0,0,0,
ISR,Ariel Nassee,0,0,0,0,
ISR,Ariel Ze'evi,1,0,0,1,
ISR,Artem Dolgopyat,2,1,1,0,
ISR,Artiom Arshansky,0,0,0,0,
ISR,Asaf Bimro,0,0,0,0,
ISR,Ashlee Bond,0,0,0,0,
ISR,Assaf Lowengart,0,0,0,0,
ISR,Aviram Mizrahi,0,0,0,0,
ISR,Aviv Barzelay,0,0,0,0,
ISR,Avraham Cohen,0,0,0,0,
ISR,Avraham Melamed,0,0,0,0,
ISR,Ayala Hetzroni,0,0,0,0,
ISR,Ayanaw Ferede,0,0,0,0,
ISR,Ayelet Ohayon,0,0,0,0,
ISR,Ayla Spitz,0,0,0,0,
ISR,Bar Soloveychik,0,0,0,0,
ISR,Baruch Feinberg,0,0,0,0,
ISR,Baruch Shmailov,1,0,0,1,
ISR,Bat-El Gatterer,0,0,0,0,
ISR,Ben Wanger,0,0,0,0,
ISR,Blake Gailen,0,0,0,0,
ISR,Boris Polak,0,0,0,0,
ISR,Chaim Bar,0,0,0,0,
ISR,Chaim Levin,0,0,0,0,
ISR,Channa (-zadik),0,0,0,0,
ISR,Chemtai Salpeter,0,0,0,0,
ISR,Dan (buxenbaum-),0,0,0,0,
ISR,Dan Froyliche,0,0,0,0,
ISR,Dan Kutler,0,0,0,0,
ISR,Dan-Noam Torten,0,0,0,0,
ISR,Daniel Alon,0,0,0,0,
ISR,Daniel Bluman,0,0,0,0,
ISR,Daniel Namir,0,0,0,0,
ISR,Danny Valencia,0,0,0,0,
ISR,Daria Atamanov,0,0,0,0,
ISR,Daria Golovaty,0,0,0,0,
ISR,David Berger,0,0,0,0,
ISR,David Gelder,0,0,0,0,
ISR,David Gerchik,0,0,0,0,
ISR,David Karako,0,0,0,0,
ISR,David Kushnir,0,0,0,0,
ISR,David Litvinov,0,0,0,0,
ISR,David Sela,0,0,0,0,
ISR,David Tabak,0,0,0,0,
ISR,Delila Hatuel,0,0,0,0,
ISR,Denis Loktev,0,0,0,0,
ISR,Diana Svertsov,1,0,1,0,
ISR,Diana Vaisman,0,0,0,0,
ISR,Dj Sharabi,0,0,0,0,
ISR,Dmitry Kroyter,0,0,0,0,
ISR,Donald Sanford,0,0,0,0,
ISR,Dor Turgeman,0,0,0,0,
ISR,Dor Zarka,0,0,0,0,
ISR,Doron Egozi,0,0,0,0,
ISR,Dov Ben-dov,0,0,0,0,
ISR,Dov Grobermann,0,0,0,0,
ISR,Dov Lupi,0,0,0,0,
ISR,Dov Nisman,0,0,0,0,
ISR,Eddy Koaz,0,0,0,0,
ISR,Eden Blecher,0,0,0,0,
ISR,Eduard Elyav,0,0,0,0,
ISR,Eduard Papirov,0,0,0,0,
ISR,Eduward Weitz,0,0,0,0,
ISR,Edward Maron,0,0,0,0,
ISR,Ehud Vaks,0,0,0,0,
ISR,Eitan Ben,0,0,0,0,
ISR,Eitan Fridlander,0,0,0,0,
ISR,Eithan Urbach,0,0,0,0,
ISR,Ekaterina Levina,0,0,0,0,
ISR,Elad Madmon,0,0,0,0,
ISR,Elad Ronen,0,0,0,0,
ISR,Eldad Amir,0,0,0,0,
ISR,Eli Zuckerman,0,0,0,0,
ISR,Eliahu Amiel,0,0,0,0,
ISR,Eliezer Halfin,0,0,0,0,
ISR,Elimeleh Leventhal,0,0,0,0,
ISR,Eliora Zholkovski,0,0,0,0,
ISR,Eran (-cohen),0,0,0,0,
ISR,Eran Sela,0,0,0,0,
ISR,Erez Shemesh,0,0,0,0,
ISR,Esther Shakhamorov-rot,0,0,0,0,
ISR,Ethane Azoulay,0,0,0,0,
ISR,Evan Bernstein,0,0,0,0,
ISR,Eyal Levine,0,0,0,0,
ISR,Eyal Shtigman,0,0,0,0,
ISR,Felix Aronovich,0,0,0,0,
ISR,G. Waldman,0,0,0,0,
ISR,Gad Zobari,0,0,0,0,
ISR,Gal Cohen,0,0,0,0,
ISR,Gal Fridman,2,1,0,1,
ISR,Gal Nevo,0,0,0,0,
ISR,Gal Yekutiel,0,0,0,0,
ISR,Gal Zukerman,0,0,0,0,
ISR,Gary Aramist,0,0,0,0,
ISR,Gashau Ayale,0,0,0,0,
ISR,Gazi Cohen,0,0,0,0,
ISR,Gefen Primo,0,0,0,0,
ISR,George Borba,0,0,0,0,
ISR,Gershon Shefa,0,0,0,0,
ISR,Gideon Ariel,0,0,0,0,
ISR,Gideon Damti,0,0,0,0,
ISR,Gideon Kliger,0,0,0,0,
ISR,Gideon Yablonka,0,0,0,0,
ISR,Gil Cohen,0,0,0,0,
ISR,Gil Ofer,0,0,0,0,
ISR,Gil Simkovitch,0,0,0,0,
ISR,Gilad Bloom,0,0,0,0,
ISR,Gili Cohen,0,0,0,0,
ISR,Gili Sharir,1,0,0,1,
ISR,Giora Spiegel,0,0,0,0,
ISR,Girmaw Amare,0,0,0,0,
ISR,Golan Pollack,0,0,0,0,
ISR,Gotcha Tsitsiashvili,0,0,0,0,
ISR,Guy Barnea,0,0,0,0,
ISR,Guy Starik,0,0,0,0,
ISR,Hadar Rubinstein,0,0,0,0,
ISR,Haile Setegne),0,0,0,0,
ISR,Haimro Alame,0,0,0,0,
ISR,Hanna Knyazyeva-minenko,0,0,0,0,
ISR,Hanna Minenko,0,0,0,0,
ISR,Hannan Crystal,0,0,0,0,
ISR,Henry Herscovici,0,0,0,0,
ISR,Henry Ohayon,0,0,0,0,
ISR,Ian Kinsler,0,0,0,0,
ISR,Ida Mayrin,0,0,0,0,
ISR,Ido Shahar,0,0,0,0,
ISR,Ievgenia Tetelbaum,0,0,0,0,
ISR,Igor Olshanetskyi,0,0,0,0,
ISR,Ilana (-kamarshik),0,0,0,0,
ISR,Ilana Berger,0,0,0,0,
ISR,Ilana Karaszyk,0,0,0,0,
ISR,Ilana Kratysh,0,0,0,0,
ISR,Ilay Feingold,0,0,0,0,
ISR,Imri Ganiel,0,0,0,0,
ISR,Inbar Lanir,2,0,1,1,
ISR,Inna Yoffe,0,0,0,0,
ISR,Irina (lenskaya-omelchenko-),0,0,0,0,
ISR,Irina Risenzon,0,0,0,0,
ISR,Isabella Russekoff,0,0,0,0,
ISR,Itai Chammah,0,0,0,0,
ISR,Itamar Einhorn,0,0,0,0,
ISR,Itay Goldfaden,0,0,0,0,
ISR,Itay Magidi,0,0,0,0,
ISR,Itay Shanny,0,0,0,0,
ISR,Itzhak David,0,0,0,0,
ISR,Itzhak Druker,0,0,0,0,
ISR,Itzhak Englander,0,0,0,0,
ISR,Itzhak Hatuel,0,0,0,0,
ISR,Itzhak Luria,0,0,0,0,
ISR,Itzhak Nir,0,0,0,0,
ISR,Itzhak Peretz,0,0,0,0,
ISR,Itzhak Shum,0,0,0,0,
ISR,Itzhak Vissoker,0,0,0,0,
ISR,Itzhak Yonassi,0,0,0,0,
ISR,Jake Fishman,0,0,0,0,
ISR,Jelena Tripolski,0,0,0,0,
ISR,Jeremy Bleich,0,0,0,0,
ISR,Jillian Schwartz,0,0,0,0,
ISR,Joey Wagman,0,0,0,0,
ISR,Jon Moscot,0,0,0,0,
ISR,Jonathan Erlich,0,0,0,0,
ISR,Joram Shnider,0,0,0,0,
ISR,Josef Palelashvili,0,0,0,0,
ISR,Josh Zeid,0,0,0,0,
ISR,Joshoua Gal,0,0,0,0,
ISR,Karin Vexman,0,0,0,0,
ISR,Karina Lykhvar,0,0,0,0,
ISR,Katerina Pisetsky,0,0,0,0,
ISR,Katy Spychakov,0,0,0,0,
ISR,Keren Regal,0,0,0,0,
ISR,Keren Siebner,0,0,0,0,
ISR,Kfir Golan,0,0,0,0,
ISR,Konstantin Matusevich,0,0,0,0,
ISR,Konstantin Semyonov,0,0,0,0,
ISR,Ksenia Polikarpova,0,0,0,0,
ISR,Laetitia Beck,0,0,0,0,
ISR,Larisa Kosorukova-peysakhovich,0,0,0,0,
ISR,Lea Polonsky,0,0,0,0,
ISR,Leah (-zimri),0,0,0,0,
ISR,Lee-El Korzits,0,0,0,0,
ISR,Levi Psavkin,0,0,0,0,
ISR,Li Kochman,1,0,0,1,
ISR,Liat Novitz,0,0,0,0,
ISR,Liel Abada,0,0,0,0,
ISR,Lihie Raz,0,0,0,0,
ISR,Lilach Parisky,0,0,0,0,
ISR,Limor Fridman,0,0,0,0,
ISR,Linda Bolder,0,0,0,0,
ISR,Linoy Ashram,1,1,0,0,
ISR,Lior Carmi,0,0,0,0,
ISR,Lonah Chemtai,0,0,0,0,
ISR,Lydia Czuckermann-hatuel,0,0,0,0,
ISR,Maayan Davidovich,0,0,0,0,
ISR,Maksim Geller,0,0,0,0,
ISR,Maksim Kahan,0,0,0,0,
ISR,Maor Tiyouri,0,0,0,0,
ISR,Marhu Teferi,0,0,0,0,
ISR,Maria Savenkov,0,0,0,0,
ISR,Marina Kravchenko,0,0,0,0,
ISR,Marina Shults,0,0,0,0,
ISR,Mark Handelsman,0,0,0,0,
ISR,Martin Kartavi,0,0,0,0,
ISR,Maru Teferi,0,0,0,0,
ISR,Matan Roditi,0,0,0,0,
ISR,Matvai Baranov,0,0,0,0,
ISR,Maya Arusi,0,0,0,0,
ISR,Maya Goshen,0,0,0,0,
ISR,Maya Kalle-bentzur,0,0,0,0,
ISR,Meir Daloya,0,0,0,0,
ISR,Meir Nimni,0,0,0,0,
ISR,Menachem Bello,0,0,0,0,
ISR,Menachem Ilan,0,0,0,0,
ISR,Menahem (kurman-),0,0,0,0,
ISR,Michael Beilin,0,0,0,0,
ISR,Michael Halika,0,0,0,0,
ISR,Michael Kolganov,1,0,0,1,
ISR,Michael Laitarovsky,0,0,0,0,
ISR,Michael Marton,0,0,0,0,
ISR,Michael Ron,0,0,0,0,
ISR,Michal (-cohen),0,0,0,0,
ISR,Michal Feinblat,0,0,0,0,
ISR,Michal Hein,0,0,0,0,
ISR,Mikael Kaufman,0,0,0,0,
ISR,Mikaella Moshe,0,0,0,0,
ISR,Mikhail Yakovlev,0,0,0,0,
ISR,Miriam (-catzenstein),0,0,0,0,
ISR,Miriam Kara,0,0,0,0,
ISR,Misha Zilberman,0,0,0,0,
ISR,Mitch Glasser,0,0,0,0,
ISR,Moran Buzovski,0,0,0,0,
ISR,Mordechai Hefez,0,0,0,0,
ISR,Mordechai Spiegler,0,0,0,0,
ISR,Moshe Levy,0,0,0,0,
ISR,Moshe Ponte,0,0,0,0,
ISR,Moshe Shani,0,0,0,0,
ISR,Moshe Weisenstein,0,0,0,0,
ISR,Nachman Kastro,0,0,0,0,
ISR,Nahum Buch,0,0,0,0,
ISR,Nancy Goldsmith,0,0,0,0,
ISR,Natalie Raits,0,0,0,0,
ISR,Nehemia Sirkis,0,0,0,0,
ISR,Neta Rivkin,0,0,0,0,
ISR,Nick Rickles,0,0,0,0,
ISR,Nicol Zelikman,0,0,0,0,
ISR,Nik Zagranitchni,0,0,0,0,
ISR,Nike Kornecki,0,0,0,0,
ISR,Nikita Palli,0,0,0,0,
ISR,Nili Avramski,0,0,0,0,
ISR,Nili Drori,0,0,0,0,
ISR,Nimrod Bar-or,0,0,0,0,
ISR,Nina Amir,0,0,0,0,
ISR,Nir Shental,0,0,0,0,
ISR,Nitai Hasson,0,0,0,0,
ISR,Niv Eliasi,0,0,0,0,
ISR,Noa Lasry,0,0,0,0,
ISR,Noa Palatchy,0,0,0,0,
ISR,Noam Ben,0,0,0,0,
ISR,Noam Mills,0,0,0,0,
ISR,Noya Bar,0,0,0,0,
ISR,Nufar Edelman,0,0,0,0,
ISR,Oded Machnes,0,0,0,0,
ISR,Ofir Dayan,0,0,0,0,
ISR,Ofir Shaham,1,0,1,0,
ISR,Oleg Sadikov,0,0,0,0,
ISR,Olena Dvornichenko,0,0,0,0,
ISR,Olga Winterberg,0,0,0,0,
ISR,Omer Nir,0,0,0,0,
ISR,Omer Shapira,0,0,0,0,
ISR,Omer Vered,0,0,0,0,
ISR,Omri Gandelman,0,0,0,0,
ISR,Or Israelov,0,0,0,0,
ISR,Or Sasson,2,0,0,2,
ISR,Oren Azrad,0,0,0,0,
ISR,Orion Gallin,0,0,0,0,
ISR,Orit Bar-on,0,0,0,0,
ISR,Oscar Gloukh,0,0,0,0,
ISR,Osher Davida,0,0,0,0,
ISR,Pavel Gofman,0,0,0,0,
ISR,Peter Paltchik,2,0,0,2,
ISR,Polina Zakaluzny,0,0,0,0,
ISR,Rachamin Talbi,0,0,0,0,
ISR,Rafael Peles,0,0,0,0,
ISR,Rahel Vigdozchik,0,0,0,0,
ISR,Rakefet Remigolsky,0,0,0,0,
ISR,Ralli Ben-yehuda,0,0,0,0,
ISR,Ram-Jacob Torten,0,0,0,0,
ISR,Rami Miron,0,0,0,0,
ISR,Rami Zur,0,0,0,0,
ISR,Ran Sagiv,0,0,0,0,
ISR,Ran Shental,0,0,0,0,
ISR,Raz Hershko,2,0,1,1,
ISR,Reuben (fecher-),0,0,0,0,
ISR,Reuben Young,0,0,0,0,
ISR,Reuven Hadinatov,0,0,0,0,
ISR,Revital Sharon,0,0,0,0,
ISR,Rifaat Turk,0,0,0,0,
ISR,Ro'l Yellin,0,0,0,0,
ISR,Rob Paller,0,0,0,0,
ISR,Robin Muhr,0,0,0,0,
ISR,Rogel Nachum,0,0,0,0,
ISR,Rolf Klein,0,0,0,0,
ISR,Romi Paritzki,1,0,1,0,
ISR,Ron Atias,0,0,0,0,
ISR,Ron Darmon,0,0,0,0,
ISR,Ron Kaplan,0,0,0,0,
ISR,Ron Polonsky,0,0,0,0,
ISR,Rotem Gafinovitz,0,0,0,0,
ISR,Roy Dror,0,0,0,0,
ISR,Roy Revivo,0,0,0,0,
ISR,Roy Sasoon,0,0,0,0,
ISR,Ruth Abeles,0,0,0,0,
ISR,Ryan Lavarnway,0,0,0,0,
ISR,Sagi Muki,1,0,0,1,
ISR,Scotty Burcham,0,0,0,0,
ISR,Sean Goldberg,0,0,0,0,
ISR,Selamawit Teferi,0,0,0,0,
ISR,Sergey Richter,0,0,0,0,
ISR,Shachar Sagiv,0,0,0,0,
ISR,Shahar Pe'er,0,0,0,0,
ISR,Shahar Perkiss,0,0,0,0,
ISR,Shahar Tibi,0,0,0,0,
ISR,Shahar Zubari,1,0,0,1,
ISR,Shai Bachar,0,0,0,0,
ISR,Shalom Freilich,0,0,0,0,
ISR,Shani (-davidov),0,0,0,0,
ISR,Shani Bakanov,1,0,1,0,
ISR,Shani Kedmi,0,0,0,0,
ISR,Sharon Kantor,1,0,1,0,
ISR,Shaul Ladany,0,0,0,0,
ISR,Shay Kakon,0,0,0,0,
ISR,Shay-Oren Smadja,1,0,0,1,
ISR,Shelly Bobritsky,0,0,0,0,
ISR,Shem-Tov Sabag,0,0,0,0,
ISR,Shimon (schmuckler-),0,0,0,0,
ISR,Shimshon Brokman,0,0,0,0,
ISR,Shira Rishony,1,0,0,1,
ISR,Shlomi Haimy,0,0,0,0,
ISR,Shlomit Nir,0,0,0,0,
ISR,Shlomo Eyal,0,0,0,0,
ISR,Shlomo Lipetz,0,0,0,0,
ISR,Shlomo Niazov,0,0,0,0,
ISR,Shmuel Laviv-lubin,0,0,0,0,
ISR,Shmuel Malika-aharon,0,0,0,0,
ISR,Shmuel Rosenthal,0,0,0,0,
ISR,Shoshana Rivner,0,0,0,0,
ISR,Shraga Bar,0,0,0,0,
ISR,Shulamit Goldstein,0,0,0,0,
ISR,Simon Magalashvili,0,0,0,0,
ISR,Stav Lemkin,0,0,0,0,
ISR,Svetlana Tokayev,0,0,0,0,
ISR,Tal Erel,0,0,0,0,
ISR,Tal Stricker,0,0,0,0,
ISR,Tamara (-shumacher),0,0,0,0,
ISR,Tasama Moogas,0,0,0,0,
ISR,Teddy Vlock,0,0,0,0,
ISR,Timea Toth,0,0,0,0,
ISR,Timna Nelson,1,0,0,1,
ISR,Tohar Butbul,1,0,0,1,
ISR,Tom Be'eri,0,0,0,0,
ISR,Tom Reuveny,1,1,0,0,
ISR,Tomer Frankel,0,0,0,0,
ISR,Tomer Or,0,0,0,0,
ISR,Tomer Zaltsman,0,0,0,0,
ISR,Tommy (-kaffry),0,0,0,0,
ISR,Ty Kelly,0,0,0,0,
ISR,Tzipora Obziler,0,0,0,0,
ISR,Udi Gal,0,0,0,0,
ISR,Vacislav Ivanovsky,0,0,0,0,
ISR,Vacislav Neiman,0,0,0,0,
ISR,Vadim Alekseyev,0,0,0,0,
ISR,Vadim Bavikin,0,0,0,0,
