NOC,Sport,Bronze Medals,Gold Medals,No Medals,Silver Medals,Total Medals,Participation Count
FRA,Artistic Swimming,0,0,2,0,0,2
FRA,Athletics,62,14,1450,41,117,1567
FRA,Badminton,0,0,24,0,0,24
FRA,Basketball,12,0,109,50,62,171
FRA,Beach Volleyball,0,0,10,0,0,10
FRA,Boxing,10,6,152,9,25,177
FRA,Canoe Slalom,0,0,4,0,0,4
FRA,Canoe Sprint,0,0,15,0,0,15
FRA,Canoeing,31,10,227,12,53,280
FRA,Cricket,0,0,0,3,3,3
FRA,Croquet,2,4,11,2,8,19
FRA,Cycling,43,69,528,39,151,679
FRA,Cycling BMX Freestyle,0,0,1,0,0,1
FRA,Cycling BMX Racing,0,0,5,0,0,5
FRA,Cycling Mountain Bike,0,0,4,0,0,4
FRA,Cycling Road,0,0,8,0,0,8
FRA,Cycling Track,7,0,22,0,7,29
FRA,Diving,0,0,82,1,1,83
FRA,Equestrian,3,0,19,0,3,22
FRA,Equestrianism,21,32,384,26,79,463
FRA,Fencing,90,134,688,100,324,1012
FRA,Figure Skating,0,0,2,0,0,2
FRA,Football,0,16,201,16,32,233
FRA,Golf,0,0,15,0,0,15
FRA,Gymnastics,36,5,1518,17,58,1576
FRA,Handball,16,62,104,31,109,213
FRA,Hockey,0,0,135,0,0,135
FRA,Ice Hockey,0,0,7,0,0,7
FRA,Judo,28,26,92,13,67,159
FRA,Karate,0,1,2,0,1,3
FRA,Marathon Swimming,0,0,3,0,0,3
FRA,Modern Pentathlon,6,0,90,1,7,97
FRA,Motorboating,0,1,0,0,1,1
FRA,Polo,3,0,9,1,4,13
FRA,Rhythmic Gymnastics,0,0,20,0,0,20
FRA,Rowing,51,22,420,50,123,543
FRA,Rugby,0,15,0,34,49,49
FRA,Rugby Sevens,0,0,25,13,13,38
FRA,Sailing,50,30,376,41,121,497
FRA,Shooting,30,13,537,27,70,607
FRA,Skateboarding,0,0,5,0,0,5
FRA,Sport Climbing,0,0,4,0,0,4
FRA,Surfing,0,0,4,0,0,4
FRA,Swimming,34,13,855,34,81,936
FRA,Synchronized Swimming,2,0,39,0,2,41
FRA,Table Tennis,2,0,53,1,3,56
FRA,Taekwondo,5,0,8,3,8,16
FRA,Tennis,15,12,156,11,38,194
FRA,Trampoline Gymnastics,0,0,2,0,0,2
FRA,Trampolining,0,0,6,0,0,6
FRA,Triathlon,5,0,31,0,5,36
FRA,Tug-Of-War,0,0,0,5,5,5
FRA,Volleyball,0,12,46,0,12,58
FRA,Water Polo,23,7,95,0,30,125
FRA,Weightlifting,4,9,117,3,16,133
FRA,Wrestling,9,4,181,4,17,198
FSM,Athletics,0,0,11,0,0,11
FSM,Boxing,0,0,1,0,0,1
FSM,Swimming,0,0,12,0,0,12
FSM,Weightlifting,0,0,4,0,0,4
FSM,Wrestling,0,0,1,0,0,1
GAB,Athletics,0,0,23,0,0,23
GAB,Boxing,0,0,12,0,0,12
GAB,Football,0,0,15,0,0,15
GAB,Judo,0,0,11,0,0,11
GAB,Swimming,0,0,3,0,0,3
GAB,Taekwondo,0,0,3,1,1,4
GAM,Athletics,0,0,53,0,0,53
GAM,Boxing,0,0,1,0,0,1
GAM,Judo,0,0,2,0,0,2
GAM,Swimming,0,0,2,0,0,2
GAM,Wrestling,0,0,3,0,0,3
GBR,Archery,9,2,134,2,13,147
GBR,Art Competitions,1,3,330,5,9,339
GBR,Artistic Gymnastics,4,1,50,0,5,55
GBR,Artistic Swimming,0,0,2,0,0,2
GBR,Athletics,134,78,1990,141,353,2343
GBR,Badminton,4,0,85,2,6,91
GBR,Basketball,0,0,37,0,0,37
GBR,Beach Volleyball,0,0,6,0,0,6
GBR,Boxing,27,20,173,15,62,235
GBR,Canoe Slalom,0,0,3,1,1,4
GBR,Canoe Sprint,1,0,5,0,1,6
GBR,Canoeing,6,6,240,10,22,262
GBR,Cricket,0,12,0,9,21,21
GBR,Cycling,55,59,452,68,182,634
GBR,Cycling BMX Freestyle,1,1,0,0,2,2
GBR,Cycling BMX Racing,0,1,0,1,2,2
GBR,Cycling Mountain Bike,0,1,1,0,1,2
GBR,Cycling Road,0,0,9,0,0,9
GBR,Cycling Track,1,4,16,12,17,33
GBR,Diving,9,4,220,4,17,237
GBR,Equestrian,5,5,12,1,11,23
GBR,Equestrianism,23,26,295,34,83,378
GBR,Fencing,0,1,563,27,28,591
GBR,Figure Skating,6,1,11,3,10,21
GBR,Football,1,36,138,8,45,183
GBR,Golf,1,1,12,1,3,15
GBR,Gymnastics,46,2,1076,3,51,1127
GBR,Handball,0,0,28,0,0,28
GBR,Hockey,100,57,277,24,181,458
GBR,Jeu De Paume,1,0,7,1,2,9
GBR,Judo,12,0,97,8,20,117
GBR,Lacrosse,0,0,0,12,12,12
GBR,Marathon Swimming,0,0,2,0,0,2
GBR,Modern Pentathlon,5,6,97,2,13,110
GBR,Motorboating,0,6,10,0,6,16
GBR,Polo,5,11,0,14,30,30
GBR,Racquets,4,3,2,3,10,12
GBR,Rhythmic Gymnastics,0,0,13,0,0,13
GBR,Rowing,51,109,466,123,283,749
GBR,Rugby,0,0,0,30,30,30
GBR,Rugby Sevens,0,0,38,12,12,50
GBR,Sailing,25,76,199,50,151,350
GBR,Shooting,35,29,379,36,100,479
GBR,Skateboarding,1,0,1,0,1,2
GBR,Sport Climbing,0,0,1,0,0,1
GBR,Swimming,56,35,1208,56,147,1355
GBR,Synchronized Swimming,0,0,30,0,0,30
GBR,Table Tennis,0,0,37,0,0,37
GBR,Taekwondo,4,2,13,3,9,22
GBR,Tennis,19,25,130,23,67,197
GBR,Trampoline Gymnastics,1,0,1,0,1,2
GBR,Trampolining,0,0,8,1,1,9
GBR,Triathlon,2,7,27,3,12,39
GBR,Tug-Of-War,8,16,0,16,40,40
GBR,Volleyball,0,0,24,0,0,24
GBR,Water Polo,1,27,79,0,28,107
GBR,Weightlifting,3,1,124,4,8,132
GBR,Wrestling,10,3,181,4,17,198
GBS,Athletics,0,0,13,0,0,13
GBS,Judo,0,0,2,0,0,2
GBS,Wrestling,0,0,10,0,0,10
GEO,Archery,0,0,18,0,0,18
GEO,Athletics,0,0,23,0,0,23
GEO,Beach Volleyball,0,0,4,0,0,4
GEO,Boxing,1,0,13,0,1,14
GEO,Canoeing,0,0,1,0,0,1
GEO,Cycling,0,0,1,0,0,1
GEO,Diving,0,0,3,0,0,3
GEO,Fencing,0,0,3,0,0,3
GEO,Gymnastics,0,0,24,0,0,24
GEO,Judo,3,4,38,5,12,50
GEO,Karate,0,0,1,0,0,1
GEO,Modern Pentathlon,0,0,1,0,0,1
GEO,Rhythmic Gymnastics,0,0,4,0,0,4
GEO,Sailing,0,0,2,0,0,2
GEO,Shooting,1,0,20,0,1,21
GEO,Swimming,0,0,9,0,0,9
GEO,Tennis,0,0,5,0,0,5
GEO,Trampolining,0,0,5,0,0,5
GEO,Weightlifting,3,3,14,0,6,20
GEO,Wrestling,11,3,54,6,20,74
GEQ,Athletics,0,0,39,0,0,39
GEQ,Judo,0,0,1,0,0,1
GEQ,Swimming,0,0,3,0,0,3
GER,Alpinism,0,2,0,0,2,2
GER,Archery,6,0,61,4,10,71
GER,Art Competitions,9,9,330,8,26,356
GER,Artistic Gymnastics,0,0,55,1,1,56
GER,Athletics,143,91,1747,134,368,2115
GER,Badminton,0,0,56,0,0,56
GER,Basketball,0,0,70,0,0,70
GER,Beach Volleyball,2,4,42,0,6,48
GER,Boxing,23,11,145,14,48,193
GER,Canoe Slalom,3,1,0,0,4,4
GER,Canoe Sprint,2,4,17,2,8,25
GER,Canoeing,54,104,255,71,229,484
GER,Cycling,42,53,428,60,155,583
GER,Cycling BMX Freestyle,0,0,1,0,0,1
GER,Cycling Mountain Bike,0,0,4,0,0,4
GER,Cycling Road,0,0,12,0,0,12
GER,Cycling Track,0,6,28,3,9,37
GER,Diving,19,8,213,14,41,254
GER,Equestrian,0,6,16,1,7,23
GER,Equestrianism,54,106,231,45,205,436
GER,Fencing,39,42,478,41,122,600
GER,Figure Skating,0,2,0,1,3,3
GER,Football,104,35,141,34,173,314
GER,Golf,0,0,8,0,0,8
GER,Gymnastics,72,52,1644,40,164,1808
GER,Handball,29,36,193,44,109,302
GER,Hockey,79,83,247,86,248,495
GER,Judo,36,5,109,10,51,160
GER,Karate,0,0,4,0,0,4
GER,Marathon Swimming,0,1,3,0,1,4
GER,Modern Pentathlon,1,2,88,0,3,91
GER,Polo,0,0,4,0,0,4
GER,Rhythmic Gymnastics,1,0,34,0,1,35
GER,Rowing,107,272,451,103,482,933
GER,Rugby,0,0,0,15,15,15
GER,Sailing,34,18,227,23,75,302
GER,Shooting,19,18,357,21,58,415
GER,Skateboarding,0,0,2,0,0,2
GER,Sport Climbing,0,0,2,0,0,2
GER,Surfing,0,0,1,0,0,1
GER,Swimming,150,82,1090,137,369,1459
GER,Synchronized Swimming,0,0,14,0,0,14
GER,Table Tennis,9,0,76,11,20,96
GER,Taekwondo,1,0,10,1,2,12
GER,Tennis,5,7,89,7,19,108
GER,Trampolining,1,1,7,0,2,9
GER,Triathlon,0,1,29,1,2,31
GER,Tug-Of-War,1,8,0,0,9,9
GER,Volleyball,0,0,130,24,24,154
GER,Water Polo,12,8,153,19,39,192
GER,Weightlifting,21,9,118,13,43,161
GER,Wrestling,20,9,254,25,54,308
GHA,Athletics,0,0,199,0,0,199
GHA,Boxing,3,0,55,1,4,59
GHA,Football,20,0,78,0,20,98
GHA,Judo,0,0,3,0,0,3
GHA,Swimming,0,0,4,0,0,4
GHA,Table Tennis,0,0,8,0,0,8
GHA,Weightlifting,0,0,3,0,0,3
GRE,Archery,0,0,18,0,0,18
GRE,Art Competitions,0,1,8,0,1,9
GRE,Artistic Gymnastics,1,0,0,0,1,1
GRE,Artistic Swimming,0,0,10,0,0,10
GRE,Athletics,15,9,651,14,38,689
GRE,Badminton,0,0,2,0,0,2
GRE,Baseball,0,0,23,0,0,23
GRE,Basketball,0,0,60,0,0,60
GRE,Beach Volleyball,0,0,14,0,0,14
GRE,Boxing,0,0,33,0,0,33
GRE,Canoeing,0,0,15,0,0,15
GRE,Cycling,0,1,78,3,4,82
GRE,Cycling Mountain Bike,0,0,1,0,0,1
GRE,Cycling Road,0,0,1,0,0,1
GRE,Cycling Track,0,0,1,0,0,1
GRE,Diving,0,2,24,0,2,26
GRE,Equestrianism,0,0,12,0,0,12
GRE,Fencing,3,3,138,6,12,150
GRE,Football,11,0,67,0,11,78
GRE,Golf,0,0,1,0,0,1
GRE,Gymnastics,4,6,127,2,12,139
GRE,Handball,0,0,30,0,0,30
GRE,Judo,1,1,24,0,2,26
GRE,Marathon Swimming,0,0,1,0,0,1
GRE,Modern Pentathlon,0,0,5,0,0,5
GRE,Rhythmic Gymnastics,6,0,34,0,6,40
GRE,Rowing,11,18,142,27,56,198
GRE,Sailing,8,6,133,2,16,149
GRE,Shooting,8,6,366,11,25,391
GRE,Softball,0,0,14,0,0,14
GRE,Swimming,2,1,258,4,7,265
GRE,Synchronized Swimming,0,0,20,0,0,20
GRE,Table Tennis,0,0,22,0,0,22
GRE,Taekwondo,0,1,8,3,4,12
GRE,Tennis,4,1,59,8,13,72
GRE,Trampolining,0,0,1,0,0,1
GRE,Triathlon,0,0,3,0,0,3
GRE,Tug-Of-War,0,0,5,8,8,13
GRE,Volleyball,0,0,24,0,0,24
GRE,Water Polo,0,0,187,26,26,213
GRE,Weightlifting,4,7,68,5,16,84
GRE,Wrestling,7,1,134,3,11,145
GRN,Athletics,1,1,39,1,3,42
GRN,Boxing,0,0,9,0,0,9
GRN,Swimming,0,0,8,0,0,8
GRN,Taekwondo,0,0,1,0,0,1
GUA,Art Competitions,0,0,1,0,0,1
GUA,Athletics,0,0,84,1,1,85
GUA,Badminton,0,0,7,0,0,7
GUA,Boxing,0,0,7,0,0,7
GUA,Canoeing,0,0,1,0,0,1
GUA,Cycling,0,0,35,0,0,35
GUA,Cycling Road,0,0,1,0,0,1
GUA,Equestrianism,0,0,6,0,0,6
GUA,Fencing,0,0,7,0,0,7
GUA,Football,0,0,53,0,0,53
GUA,Gymnastics,0,0,18,0,0,18
GUA,Judo,0,0,6,0,0,6
GUA,Modern Pentathlon,0,0,7,0,0,7
GUA,Rowing,0,0,5,0,0,5
GUA,Sailing,0,0,11,0,0,11
GUA,Shooting,0,0,54,0,0,54
GUA,Swimming,0,0,87,0,0,87
GUA,Taekwondo,0,0,5,0,0,5
GUA,Weightlifting,0,0,14,0,0,14
GUA,Wrestling,0,0,24,0,0,24
GUI,Athletics,0,0,30,0,0,30
GUI,Boxing,0,0,7,0,0,7
GUI,Football,0,0,15,0,0,15
GUI,Judo,0,0,12,0,0,12
GUI,Swimming,0,0,10,0,0,10
GUI,Taekwondo,0,0,1,0,0,1
GUI,Wrestling,0,0,3,0,0,3
GUM,Archery,0,0,1,0,0,1
GUM,Athletics,0,0,21,0,0,21
GUM,Boxing,0,0,1,0,0,1
GUM,Canoeing,0,0,2,0,0,2
GUM,Cycling,0,0,18,0,0,18
GUM,Judo,0,0,8,0,0,8
GUM,Sailing,0,0,8,0,0,8
GUM,Swimming,0,0,46,0,0,46
GUM,Weightlifting,0,0,4,0,0,4
GUM,Wrestling,0,0,7,0,0,7
GUY,Athletics,0,0,56,0,0,56
GUY,Boxing,1,0,18,0,1,19
GUY,Cycling,0,0,16,0,0,16
GUY,Judo,0,0,1,0,0,1
GUY,Swimming,0,0,8,0,0,8
GUY,Table Tennis,0,0,1,0,0,1
GUY,Weightlifting,0,0,8,0,0,8
HAI,Art Competitions,0,0,1,0,0,1
HAI,Athletics,0,0,59,1,1,60
HAI,Boxing,0,0,7,0,0,7
HAI,Fencing,0,0,5,0,0,5
HAI,Judo,0,0,15,0,0,15
HAI,Rugby,0,1,0,0,1,1
HAI,Shooting,5,0,4,0,5,9
HAI,Swimming,0,0,5,0,0,5
HAI,Taekwondo,0,0,3,0,0,3
HAI,Tennis,0,0,3,0,0,3
HAI,Weightlifting,0,0,2,0,0,2
HAI,Wrestling,0,0,1,0,0,1
HKG,Archery,0,0,11,0,0,11
HKG,Artistic Gymnastics,0,0,1,0,0,1
HKG,Athletics,0,0,38,0,0,38
HKG,Badminton,0,0,40,0,0,40
HKG,Boxing,0,0,2,0,0,2
HKG,Canoeing,0,0,27,0,0,27
HKG,Cycling,1,0,53,0,1,54
HKG,Cycling Road,0,0,1,0,0,1
HKG,Cycling Track,1,0,7,0,1,8
HKG,Diving,0,0,7,0,0,7
HKG,Equestrian,0,0,1,0,0,1
HKG,Equestrianism,0,0,6,0,0,6
HKG,Fencing,0,1,81,0,1,82
HKG,Golf,0,0,2,0,0,2
HKG,Gymnastics,0,0,9,0,0,9
HKG,Hockey,0,0,17,0,0,17
HKG,Judo,0,0,17,0,0,17
HKG,Karate,1,0,0,0,1,1
HKG,Marathon Swimming,0,0,1,0,0,1
HKG,Rowing,0,0,22,0,0,22
HKG,Sailing,0,1,41,0,1,42
HKG,Shooting,0,0,35,0,0,35
HKG,Swimming,0,0,217,2,2,219
HKG,Table Tennis,3,0,85,2,5,90
HKG,Triathlon,0,0,4,0,0,4
HKG,Weightlifting,0,0,1,0,0,1
HON,Athletics,0,0,31,0,0,31
HON,Boxing,0,0,6,0,0,6
HON,Fencing,0,0,1,0,0,1
HON,Football,0,0,90,0,0,90
HON,Judo,0,0,8,0,0,8
HON,Rowing,0,0,1,0,0,1
HON,Shooting,0,0,1,0,0,1
HON,Swimming,0,0,68,0,0,68
HON,Table Tennis,0,0,1,0,0,1
HON,Taekwondo,0,0,3,0,0,3
HON,Weightlifting,0,0,3,0,0,3
HON,Wrestling,0,0,1,0,0,1
HUN,Archery,0,0,15,0,0,15
HUN,Art Competitions,1,1,82,3,5,87
HUN,Artistic Gymnastics,0,0,5,0,0,5
HUN,Athletics,26,11,733,15,52,785
HUN,Badminton,0,0,9,0,0,9
HUN,Basketball,0,0,61,0,0,61
HUN,Boxing,8,10,91,2,20,111
HUN,Canoe Sprint,2,6,22,2,10,32
HUN,Canoeing,44,52,148,62,158,306
HUN,Cycling,0,0,121,0,0,121
HUN,Cycling Mountain Bike,0,0,2,0,0,2
HUN,Cycling Road,0,0,1,0,0,1
HUN,Diving,0,0,39,0,0,39
HUN,Equestrianism,1,0,83,0,1,84
HUN,Fencing,77,104,408,61,242,650
HUN,Football,16,46,53,17,79,132
HUN,Gymnastics,45,20,1131,46,111,1242
HUN,Handball,30,0,177,15,45,222
HUN,Hockey,0,0,15,0,0,15
HUN,Judo,6,1,73,3,10,83
HUN,Karate,1,0,0,0,1,1
HUN,Marathon Swimming,0,0,1,1,1,2
HUN,Modern Pentathlon,10,17,58,12,39,97
HUN,Polo,0,0,5,0,0,5
HUN,Rhythmic Gymnastics,0,0,8,0,0,8
HUN,Rowing,4,0,187,4,8,195
HUN,Sailing,2,0,78,1,3,81
HUN,Shooting,7,7,291,3,17,308
HUN,Swimming,26,37,679,33,96,775
HUN,Synchronized Swimming,0,0,4,0,0,4
HUN,Table Tennis,0,0,44,0,0,44
HUN,Taekwondo,0,0,2,0,0,2
HUN,Tennis,1,0,59,0,1,60
HUN,Triathlon,0,0,20,0,0,20
HUN,Volleyball,0,0,47,0,0,47
HUN,Water Polo,62,107,132,29,198,330
HUN,Weightlifting,9,2,80,9,20,100
HUN,Wrestling,20,20,228,17,57,285
INA,Archery,0,0,44,3,3,47
INA,Athletics,0,0,46,0,0,46
INA,Badminton,9,13,78,9,31,109
INA,Beach Volleyball,0,0,4,0,0,4
INA,Boxing,0,0,21,0,0,21
INA,Canoeing,0,0,7,0,0,7
INA,Cycling,0,0,12,0,0,12
INA,Diving,0,0,4,0,0,4
INA,Fencing,0,0,11,0,0,11
INA,Football,0,0,13,0,0,13
INA,Judo,0,0,9,0,0,9
INA,Rowing,0,0,5,0,0,5
INA,Sailing,0,0,14,0,0,14
INA,Shooting,0,0,11,0,0,11
INA,Surfing,0,0,1,0,0,1
INA,Swimming,0,0,45,0,0,45
INA,Table Tennis,0,0,11,0,0,11
INA,Taekwondo,0,0,3,0,0,3
INA,Tennis,0,0,18,0,0,18
INA,Weightlifting,7,0,41,6,13,54
INA,Wrestling,0,0,2,0,0,2
IND,Archery,0,0,65,0,0,65
IND,Art Competitions,0,0,2,0,0,2
IND,Artistic Gymnastics,0,0,5,0,0,5
IND,Athletics,0,1,295,2,3,298
IND,Badminton,2,0,28,1,3,31
IND,Basketball,0,0,12,0,0,12
IND,Boxing,3,0,62,0,3,65
IND,Cycling,0,0,40,0,0,40
IND,Diving,0,0,2,0,0,2
IND,Equestrian,0,0,1,0,0,1
IND,Equestrianism,0,0,10,0,0,10
IND,Fencing,0,0,1,0,0,1
IND,Football,0,0,51,0,0,51
IND,Golf,0,0,7,0,0,7
IND,Gymnastics,0,0,88,0,0,88
IND,Hockey,48,130,190,13,191,381
IND,Judo,0,0,16,0,0,16
IND,Rowing,0,0,12,0,0,12
IND,Sailing,0,0,16,0,0,16
IND,Shooting,1,1,125,2,4,129
IND,Swimming,0,0,41,0,0,41
IND,Table Tennis,0,0,32,0,0,32
IND,Tennis,1,0,52,0,1,53
IND,Water Polo,0,0,19,0,0,19
IND,Weightlifting,1,0,39,1,2,41
IND,Wrestling,5,0,104,2,7,111
IOA,Athletics,0,0,13,0,0,13
IOA,Boxing,0,0,1,0,0,1
IOA,Canoeing,0,0,7,0,0,7
IOA,Cycling,0,0,8,0,0,8
IOA,Fencing,0,0,2,0,0,2
IOA,Judo,0,0,5,0,0,5
IOA,Rhythmic Gymnastics,0,0,2,0,0,2
IOA,Rowing,0,0,2,0,0,2
IOA,Sailing,0,0,1,0,0,1
IOA,Shooting,3,1,14,1,5,19
IOA,Swimming,0,0,10,0,0,10
IOA,Synchronized Swimming,0,0,5,0,0,5
IOA,Table Tennis,0,0,7,0,0,7
IOA,Tennis,0,0,1,0,0,1
IOA,Weightlifting,0,0,1,0,0,1
IOA,Wrestling,0,0,9,0,0,9
IRI,Archery,0,0,6,0,0,6
IRI,Athletics,0,0,63,1,1,64
IRI,Badminton,0,0,2,0,0,2
IRI,Basketball,0,0,37,0,0,37
IRI,Boxing,0,0,57,0,0,57
IRI,Canoe Sprint,0,0,1,0,0,1
IRI,Canoeing,0,0,6,0,0,6
IRI,Cycling,0,0,70,0,0,70
IRI,Cycling Road,0,0,2,0,0,2
IRI,Diving,0,0,1,0,0,1
IRI,Equestrianism,0,0,1,0,0,1
IRI,Fencing,0,0,63,0,0,63
IRI,Football,0,0,48,0,0,48
IRI,Gymnastics,0,0,12,0,0,12
IRI,Judo,0,0,18,0,0,18
IRI,Karate,0,1,2,0,1,3
IRI,Rowing,0,0,6,0,0,6
IRI,Shooting,0,1,45,0,1,46
IRI,Swimming,0,0,7,0,0,7
IRI,Table Tennis,0,0,10,0,0,10
IRI,Taekwondo,3,2,11,1,6,17
IRI,Volleyball,0,0,24,0,0,24
IRI,Water Polo,0,0,11,0,0,11
IRI,Weightlifting,6,7,57,6,19,76
IRI,Wrestling,22,10,153,15,47,200
IRL,Archery,0,0,11,0,0,11
IRL,Art Competitions,2,0,39,1,3,42
IRL,Artistic Gymnastics,0,0,6,0,0,6
IRL,Athletics,0,4,323,2,6,329
IRL,Badminton,0,0,8,0,0,8
IRL,Basketball,0,0,13,0,0,13
IRL,Boxing,10,3,113,5,18,131
IRL,Canoe Slalom,0,0,1,0,0,1
IRL,Canoeing,0,0,48,0,0,48
IRL,Cycling,0,0,73,0,0,73
IRL,Cycling Road,0,0,4,0,0,4
IRL,Cycling Track,0,0,10,0,0,10
IRL,Diving,0,0,4,0,0,4
IRL,Equestrian,0,0,16,0,0,16
IRL,Equestrianism,1,0,182,0,1,183
IRL,Fencing,0,0,53,0,0,53
IRL,Football,0,0,23,0,0,23
IRL,Golf,0,0,8,0,0,8
IRL,Gymnastics,0,0,18,0,0,18
IRL,Hockey,0,0,34,0,0,34
IRL,Judo,0,0,18,0,0,18
IRL,Modern Pentathlon,0,0,11,0,0,11
IRL,Rowing,4,2,71,2,8,79
IRL,Rugby Sevens,0,0,13,0,0,13
IRL,Sailing,0,0,86,3,3,89
IRL,Shooting,0,0,26,0,0,26
IRL,Swimming,1,3,124,0,4,128
IRL,Taekwondo,0,0,1,0,0,1
IRL,Tennis,0,0,19,0,0,19
IRL,Triathlon,0,0,7,0,0,7
IRL,Water Polo,0,0,14,0,0,14
IRL,Weightlifting,0,0,3,0,0,3
IRL,Wrestling,0,0,9,0,0,9
IRQ,Archery,0,0,1,0,0,1
IRQ,Athletics,0,0,51,0,0,51
IRQ,Basketball,0,0,10,0,0,10
IRQ,Boxing,0,0,22,0,0,22
IRQ,Cycling,0,0,3,0,0,3
IRQ,Football,0,0,80,0,0,80
IRQ,Judo,0,0,2,0,0,2
IRQ,Rowing,0,0,4,0,0,4
IRQ,Shooting,0,0,4,0,0,4
IRQ,Swimming,0,0,4,0,0,4
IRQ,Table Tennis,0,0,1,0,0,1
IRQ,Taekwondo,0,0,1,0,0,1
IRQ,Weightlifting,1,0,28,0,1,29
IRQ,Wrestling,0,0,23,0,0,23
ISL,Art Competitions,0,0,1,0,0,1
ISL,Athletics,1,0,116,1,2,118
ISL,Badminton,0,0,8,0,0,8
ISL,Gymnastics,0,0,25,0,0,25
ISL,Handball,0,0,88,14,14,102
ISL,Judo,1,0,14,0,1,15
ISL,Sailing,0,0,6,0,0,6
ISL,Shooting,0,0,5,0,0,5
ISL,Swimming,0,0,134,0,0,134
ISL,Water Polo,0,0,8,0,0,8
ISL,Weightlifting,0,0,7,0,0,7
ISL,Wrestling,0,0,2,0,0,2
ISR,Archery,0,0,1,0,0,1
ISR,Artistic Gymnastics,0,1,7,0,1,8
ISR,Artistic Swimming,0,0,2,0,0,2
ISR,Athletics,0,0,94,0,0,94
ISR,Badminton,0,0,4,0,0,4
ISR,Baseball/Softball,0,0,24,0,0,24
ISR,Basketball,0,0,12,0,0,12
ISR,Boxing,0,0,5,0,0,5
ISR,Canoeing,1,0,14,0,1,15
ISR,Cycling,0,0,4,0,0,4
ISR,Cycling Mountain Bike,0,0,1,0,0,1
ISR,Cycling Road,0,0,2,0,0,2
ISR,Diving,0,0,3,0,0,3
ISR,Equestrian,0,0,7,0,0,7
ISR,Fencing,0,0,21,0,0,21
ISR,Football,0,0,32,0,0,32
ISR,Golf,0,0,1,0,0,1
ISR,Gymnastics,0,0,90,0,0,90
ISR,Judo,15,0,39,1,16,55
ISR,Marathon Swimming,0,0,1,0,0,1
ISR,Rhythmic Gymnastics,0,1,31,0,1,32
ISR,Sailing,2,1,57,0,3,60
ISR,Shooting,0,0,65,0,0,65
ISR,Surfing,0,0,1,0,0,1
ISR,Swimming,0,0,160,0,0,160
ISR,Synchronized Swimming,0,0,8,0,0,8
ISR,Table Tennis,0,0,1,0,0,1
ISR,Taekwondo,1,0,3,0,1,4
ISR,Tennis,0,0,20,0,0,20
ISR,Triathlon,0,0,3,0,0,3
ISR,Weightlifting,0,0,13,0,0,13
ISR,Wrestling,0,0,17,0,0,17
ISV,Archery,0,0,1,0,0,1
ISV,Athletics,0,0,62,0,0,62
ISV,Boxing,0,0,10,0,0,10
ISV,Cycling,0,0,2,0,0,2
ISV,Equestrianism,0,0,4,0,0,4
ISV,Fencing,0,0,5,0,0,5
ISV,Sailing,0,0,47,1,1,48
ISV,Shooting,0,0,23,0,0,23
ISV,Swimming,0,0,84,0,0,84
ISV,Weightlifting,0,0,1,0,0,1
ISV,Wrestling,0,0,4,0,0,4
ITA,3x3 Basketball,0,0,4,0,0,4
ITA,Archery,6,4,85,7,17,102
ITA,Art Competitions,2,5,175,7,14,189
ITA,Artistic Gymnastics,0,0,33,1,1,34
ITA,Artistic Swimming,0,0,10,0,0,10
ITA,Athletics,35,29,1028,18,82,1110
ITA,Badminton,0,0,3,0,0,3
ITA,Baseball,0,0,88,0,0,88
ITA,Baseball/Softball,0,0,15,0,0,15
ITA,Basketball,0,0,172,24,24,196
ITA,Beach Volleyball,0,0,28,2,2,30
ITA,Boxing,18,15,131,15,48,179
ITA,Canoe Slalom,0,0,3,0,0,3
ITA,Canoe Sprint,0,0,5,1,1,6
ITA,Canoeing,6,8,157,9,23,180
ITA,Cycling,20,70,323,34,124,447
ITA,Cycling BMX Racing,0,0,1,0,0,1
ITA,Cycling Mountain Bike,0,0,4,0,0,4
ITA,Cycling Road,1,0,11,0,1,12
ITA,Cycling Track,1,6,16,0,7,23
ITA,Diving,3,3,95,6,12,107
ITA,Equestrian,0,0,9,0,0,9
ITA,Equestrianism,20,10,247,16,46,293
ITA,Fencing,80,151,405,142,373,778
ITA,Football,34,14,192,0,48,240
ITA,Golf,0,0,8,0,0,8
ITA,Gymnastics,23,68,1254,18,109,1363
ITA,Hockey,0,0,33,0,0,33
ITA,Judo,9,4,75,4,17,92
ITA,Karate,1,1,3,0,2,5
ITA,Marathon Swimming,1,0,2,0,1,3
ITA,Modern Pentathlon,5,4,79,4,13,92
ITA,Rhythmic Gymnastics,11,0,37,6,17,54
ITA,Rowing,74,56,364,61,191,555
ITA,Sailing,13,11,243,4,28,271
ITA,Shooting,11,16,315,17,44,359
ITA,Skateboarding,0,0,3,0,0,3
ITA,Softball,0,0,30,0,0,30
ITA,Sport Climbing,0,0,3,0,0,3
ITA,Surfing,0,0,1,0,0,1
ITA,Swimming,24,5,753,11,40,793
ITA,Synchronized Swimming,0,0,52,0,0,52
ITA,Table Tennis,0,0,20,0,0,20
ITA,Taekwondo,1,2,9,1,4,13
ITA,Tennis,1,0,116,0,1,117
ITA,Trampolining,0,0,3,0,0,3
ITA,Triathlon,0,0,27,0,0,27
ITA,Tug-Of-War,0,0,8,0,0,8
ITA,Volleyball,36,0,144,36,72,216
ITA,Water Polo,37,46,172,37,120,292
ITA,Weightlifting,7,5,81,6,18,99
